id	label	sublabel	description	x	y	cluster	weight<total count>	score<average pub year>	weight<2010~2012 Peoples R China count>	weight<2010~2012 USA count>	weight<2017~2019 Peoples R China count>	weight<2017~2019 USA count>	score<USA ratio for 2010~2012>	score<USA ratio for 2017~2019>	weight<default>
3217	3217	negative thermal expansion; antiperovskite compound; zirconium tungstate; wo4	<table><tr><td>Micro-level field:</td><td>3217</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; journal of applied physics; journal of alloys and compounds; journal of solid state chemistry; inorganic chemistry</td></tr><tr><td>Terms:</td><td>negative thermal expansion; antiperovskite compound; zirconium tungstate; wo4</td></tr></table>	0.7537	-0.5899	3	2062	2011.9258	109	43	180	75	0.282894736842105	0.294117647058824	10
3218	3218	ultimate strength; bulk carrier; ship structure; hull girder; ship	<table><tr><td>Micro-level field:</td><td>3218</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>thin-walled structures; ocean engineering; marine structures; ships and offshore structures; journal of constructional steel research</td></tr><tr><td>Terms:</td><td>ultimate strength; bulk carrier; ship structure; hull girder; ship</td></tr></table>	0.7689	-0.1793	3	2058	2012.6278	13	24	102	21	0.648648648648649	0.170731707317073	10
3219	3219	group testing; radio network; subspace; neighbor discovery; lattice	<table><tr><td>Micro-level field:</td><td>3219</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; theoretical computer science; ieee transactions on information theory; ieee international symposium on information theory; discrete applied mathematics</td></tr><tr><td>Terms:</td><td>group testing; radio network; subspace; neighbor discovery; lattice</td></tr></table>	0.801	0.565	5	2053	2011.4554	44	76	44	87	0.633333333333333	0.66412213740458	10
3220	3220	gis; geography education; spatial thinking; teaching geography; geographic information system	<table><tr><td>Micro-level field:</td><td>3220</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of geography in higher education; journal of geography; geography; professional geographer; procedia social and behavioral sciences</td></tr><tr><td>Terms:</td><td>gis; geography education; spatial thinking; teaching geography; geographic information system</td></tr></table>	-0.1472	0.7898	1	2052	2011.2617	2	94	19	90	0.979166666666667	0.825688073394496	10
3221	3221	oral history; archive; digital preservation; records management; digital humanities	<table><tr><td>Micro-level field:</td><td>3221</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of the society of archivists; lecture notes in computer science; archives and records-the journal of the archives and records association; oral history review; library trends</td></tr><tr><td>Terms:</td><td>oral history; archive; digital preservation; records management; digital humanities</td></tr></table>	-0.1289	0.8826	1	2051	2011.5397	1	91	7	119	0.989130434782609	0.944444444444444	10
3222	3222	hailey hailey disease; darier; pityriasis rubra pilaris; acanthosis nigrican; darier disease	<table><tr><td>Micro-level field:</td><td>3222</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>british journal of dermatology; journal of the european academy of dermatology and venereology; international journal of dermatology; journal of the american academy of dermatology; clinical and experimental dermatology</td></tr><tr><td>Terms:</td><td>hailey hailey disease; darier; pityriasis rubra pilaris; acanthosis nigrican; darier disease</td></tr></table>	-0.9807	-0.1984	2	2041	2010.611	18	64	17	44	0.780487804878049	0.721311475409836	10
3223	3223	low cost sensor; air quality; calibration; low cost particulate matter sensor; standard	<table><tr><td>Micro-level field:</td><td>3223</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>sensors; ieee sensors journal; ieee instrumentation and measurement technology conference; atmospheric measurement techniques; ieee transactions on instrumentation and measurement</td></tr><tr><td>Terms:</td><td>low cost sensor; air quality; calibration; low cost particulate matter sensor; standard</td></tr></table>	0.53	0.2794	5	2040	2014.7897	4	10	42	102	0.714285714285714	0.708333333333333	10
3224	3224	carl schmitt; hobbe; leo strauss; leviathan; thomas hobbes	<table><tr><td>Micro-level field:</td><td>3224</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>history of political thought; history of european ideas; political theory; telos; journal of the history of ideas</td></tr><tr><td>Terms:</td><td>carl schmitt; hobbe; leo strauss; leviathan; thomas hobbes</td></tr></table>	-0.2337	0.8942	1	2040	2011.4446	5	109	7	144	0.956140350877193	0.95364238410596	10
3225	3225	bankruptcy; chapter; debtor; bapcpa; insolvency	<table><tr><td>Micro-level field:</td><td>3225</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>business lawyer; american bankruptcy law journal; international insolvency review; university of illinois law review; european business organization law review</td></tr><tr><td>Terms:</td><td>bankruptcy; chapter; debtor; bapcpa; insolvency</td></tr></table>	-0.0475	0.8121	1	2034	2011.0315	8	179	16	140	0.957219251336898	0.897435897435897	10
3226	3226	z source inverter; z source; single phase quasi z source inverter	<table><tr><td>Micro-level field:</td><td>3226</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on power electronics; ieee energy conversion congress and exposition; ieee industrial electronics society; iet power electronics; ieee transactions on industrial electronics</td></tr><tr><td>Terms:</td><td>z source inverter; z source; single phase quasi z source inverter</td></tr></table>	0.8604	0.217	5	2032	2015.0128	11	7	73	21	0.388888888888889	0.223404255319149	10
3227	3227	nio nanoparticle; nickel hydroxide electrode; ni mh battery; nickel metal hydride battery; high temperature performance	<table><tr><td>Micro-level field:</td><td>3227</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of power sources; journal of alloys and compounds; journal of the electrochemical society; materials letters; electrochimica acta</td></tr><tr><td>Terms:</td><td>nio nanoparticle; nickel hydroxide electrode; ni mh battery; nickel metal hydride battery; high temperature performance</td></tr></table>	0.6334	-0.574	3	2028	2012.0518	132	17	63	18	0.114093959731544	0.222222222222222	10
3228	3228	sigma; progesterone receptor membrane component; sigma receptor; selective sigma; pgrmc1	<table><tr><td>Micro-level field:</td><td>3228</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of medicinal chemistry; bioorganic & medicinal chemistry; european journal of pharmacology; european journal of medicinal chemistry; journal of pharmacology and experimental therapeutics</td></tr><tr><td>Terms:</td><td>sigma; progesterone receptor membrane component; sigma receptor; selective sigma; pgrmc1</td></tr></table>	-0.7517	-0.0881	2	2027	2011.7736	27	123	72	140	0.82	0.660377358490566	10
3229	3229	child labor; aids; orphan; sub saharan africa; schooling	<table><tr><td>Micro-level field:</td><td>3229</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>aids care-psychological and socio-medical aspects of aids/hiv; childhood-a global journal of child research; world development; ajar-african journal of aids research; childrens geographies</td></tr><tr><td>Terms:</td><td>child labor; aids; orphan; sub saharan africa; schooling</td></tr></table>	-0.4841	0.6276	1	2026	2011.4141	13	139	15	111	0.914473684210526	0.880952380952381	10
3230	3230	max; fuzzy relation equation; max algebra; fuzzy matrix; tropical geometry	<table><tr><td>Micro-level field:</td><td>3230</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>linear algebra and its applications; fuzzy sets and systems; contemporary mathematics; information sciences; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>max; fuzzy relation equation; max algebra; fuzzy matrix; tropical geometry</td></tr></table>	1.1315	0.3075	5	2025	2011.7165	25	42	43	68	0.626865671641791	0.612612612612613	10
3231	3231	modular robot; self reconfigurable robot; self assembly; locomotion	<table><tr><td>Micro-level field:</td><td>3231</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; lecture notes in computer science; ieee international conference on intelligent robots and systems; robotics and autonomous systems; applied mechanics and materials</td></tr><tr><td>Terms:</td><td>modular robot; self reconfigurable robot; self assembly; locomotion</td></tr></table>	0.7469	0.3439	5	2021	2011.142	21	39	32	31	0.65	0.492063492063492	10
3232	3232	macromolecular crowding; analytical ultracentrifugation; cell nmr spectroscopy; crowded environment; cell nmr	<table><tr><td>Micro-level field:</td><td>3232</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of physical chemistry b; biophysical journal; biophysical chemistry; journal of the american chemical society; european biophysics journal with biophysics letters</td></tr><tr><td>Terms:</td><td>macromolecular crowding; analytical ultracentrifugation; cell nmr spectroscopy; crowded environment; cell nmr</td></tr></table>	-0.389	-0.4381	3	2014	2011.7155	12	135	42	140	0.918367346938776	0.769230769230769	10
3233	3233	hyperspectral imaging; acousto optic tunable filter; aotf; paratellurite crystal; optic interaction	<table><tr><td>Micro-level field:</td><td>3233</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; applied optics; quantum electronics; journal of communications technology and electronics; optics and spectroscopy</td></tr><tr><td>Terms:</td><td>hyperspectral imaging; acousto optic tunable filter; aotf; paratellurite crystal; optic interaction</td></tr></table>	0.4358	-0.1746	3	2014	2012.3545	11	32	43	39	0.744186046511628	0.475609756097561	10
3234	3234	bent crystal; channeling; parametric x ray radiation; crystalline undulator; coherent bremsstrahlung	<table><tr><td>Micro-level field:</td><td>3234</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; journal of physics conference series; proceedings of spie; physics letters a; journal of surface investigation-x-ray synchrotron and neutron techniques</td></tr><tr><td>Terms:</td><td>bent crystal; channeling; parametric x ray radiation; crystalline undulator; coherent bremsstrahlung</td></tr></table>	0.9835	-0.4536	3	2011	2010.2521	9	19	5	12	0.678571428571429	0.705882352941177	10
3235	3235	electrical safety; arc flash hazard; time domain reflectometry; arc fault detection; arc flash mitigation	<table><tr><td>Micro-level field:</td><td>3235</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on industry applications; ieee industry applications magazine; petroleum and chemical industry technical conference; ieee ias electrical safety workshop; ieee industry applications society annual meeting</td></tr><tr><td>Terms:</td><td>electrical safety; arc flash hazard; time domain reflectometry; arc fault detection; arc flash mitigation</td></tr></table>	0.8495	0.2136	5	2009	2012.8497	5	85	51	88	0.944444444444444	0.633093525179856	10
3236	3236	digital halftoning; halftone image; direct binary search; error diffusion; qr codes	<table><tr><td>Micro-level field:</td><td>3236</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; lecture notes in computer science; ieee transactions on image processing; ieee international conference on image processing icip; journal of electronic imaging</td></tr><tr><td>Terms:</td><td>digital halftoning; halftone image; direct binary search; error diffusion; qr codes</td></tr></table>	0.7155	0.4883	5	2005	2010.3072	14	31	49	12	0.688888888888889	0.19672131147541	10
3237	3237	retrieval system; warehouse; storage; order batching; cross docking system	<table><tr><td>Micro-level field:</td><td>3237</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>international journal of production research; computers & industrial engineering; european journal of operational research; international journal of advanced manufacturing technology; international journal of production economics</td></tr><tr><td>Terms:</td><td>retrieval system; warehouse; storage; order batching; cross docking system</td></tr></table>	0.5684	0.5521	5	2005	2013.5007	20	46	61	51	0.696969696969697	0.455357142857143	10
